"Id","Description","baseMean","All_norm","minus.5614_norm","minus.6086_norm","minus.10675_norm","minus.SICO_norm","FoldChange.minus5614vsAll","log2FoldChange.minus5614vsAll","stat.minus5614vsAll","pvalue.minus5614vsAll","padj.minus5614vsAll","FoldChange.minus6086vsAll","log2FoldChange.minus6086vsAll","stat.minus6086vsAll","pvalue.minus6086vsAll","padj.minus6086vsAll","FoldChange.minus10675vsAll","log2FoldChange.minus10675vsAll","stat.minus10675vsAll","pvalue.minus10675vsAll","padj.minus10675vsAll","FoldChange.minusSICOvsAll","log2FoldChange.minusSICOvsAll","stat.minusSICOvsAll","pvalue.minusSICOvsAll","padj.minusSICOvsAll"
"NLANBGKA_00480","Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive",133.26,95.7201166180758,87.0787172011662,94.3906705539359,49.8542274052478,115.661807580175,0.939,-0.091,-0.532,0.594888143579287,0.923408592812477,1.009,0.012,0.075,0.939830724745591,1,0.54,-0.89,-5.483,4.18336920109497e-08,8.36084633289263e-07,1.135,0.182,0.879,0.379402590016219,0.610726110089399
"NLANBGKA_00481","Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive",311.34,220.68804664723,214.705539358601,212.711370262391,192.104956268222,194.763848396501,0.976,-0.035,-0.239,0.811139977689826,0.974993979129228,0.976,-0.035,-0.243,0.807754007776369,1,0.881,-0.182,-1.313,0.189078430301827,0.346196506578442,0.946,-0.08,-0.468,0.640019024485882,0.805168203928653
"NLANBGKA_00482","Protein translocase subunit SecA",736.87,199.802120141343,192.551236749117,183.420494699647,183.151943462898,230.416961130742,0.98,-0.029,-0.257,0.796983162439726,0.974172499217473,0.92,-0.12,-1.081,0.279477917225957,1,0.917,-0.124,-1.147,0.25148586143478,0.424326322682464,1.118,0.16,1.279,0.200783630875193,0.407983782577289
"NLANBGKA_00483","hypothetical protein",9.14,29.1627906976744,29.1627906976744,23.8604651162791,23.8604651162791,13.2558139534884,0.961,-0.058,-0.118,0.906007966379657,NA,0.805,-0.312,-0.65,0.515741534325547,1,0.775,-0.368,-0.838,0.402215158287014,0.577675414584284,0.571,-0.808,-1.031,0.302365242348909,0.530355586005097
"NLANBGKA_00484","Mannose-6-phosphate isomerase ManA",33.47,36.1904761904762,23.1619047619048,31.1238095238095,23.8857142857143,6.51428571428571,0.6,-0.737,-2.355,0.0185005150456465,0.22293581497376,0.881,-0.182,-0.629,0.52944819361264,1,0.674,-0.569,-2.053,0.0400697760600181,0.112369589385703,0.297,-1.752,-3.328,0.000873868944760715,0.00803327716689669
"NLANBGKA_00485","Putative fructokinase",34.32,32.2424242424242,29.9393939393939,26.8686868686869,26.1010101010101,16.8888888888889,0.917,-0.125,-0.443,0.657744513527599,0.943396834846495,0.86,-0.218,-0.795,0.426881431811622,1,0.792,-0.336,-1.312,0.189427408251502,0.3463885210166,0.604,-0.728,-1.726,0.0842632871460102,0.230691831137389
"NLANBGKA_00486","PTS system beta-glucoside-specific EIIBCA component",78.19,29.175355450237,33.4976303317536,29.175355450237,18.7298578199052,29.8957345971564,1.169,0.226,0.921,0.35703403190784,0.848486806296466,1.032,0.045,0.188,0.851229772130293,1,0.658,-0.603,-2.564,0.0103588945825956,0.0386822931913242,0.984,-0.024,-0.078,0.937897875585731,0.970985181915757
"NLANBGKA_00487","Sucrose-6-phosphate hydrolase",67.2,31.825,32.775,28.5,34.2,32.3,1.046,0.065,0.233,0.815874725281921,0.974993979129228,0.877,-0.19,-0.686,0.492585721290256,1,1.059,0.083,0.319,0.750086905168639,0.854918328059677,0.938,-0.093,-0.271,0.786112401794789,0.896266868438965
"NLANBGKA_00488","HTH-type transcriptional regulator DegA",57.98,44.0373831775701,36.2242990654206,39.7757009345794,43.3271028037383,42.6168224299065,0.798,-0.326,-1.118,0.263517147639402,0.78722360594594,0.887,-0.172,-0.613,0.53993710098498,1,0.962,-0.056,-0.212,0.832240173688066,0.902176322737483,0.855,-0.226,-0.632,0.527526618364041,0.73733930680516
"NLANBGKA_00489","N utilization substance protein B",76.41,128.25,115.583333333333,121.916666666667,120.333333333333,118.75,0.953,-0.07,-0.34,0.733753566999723,0.96317987890538,0.968,-0.047,-0.236,0.813379567357987,1,0.948,-0.077,-0.413,0.679617918262553,0.803991241174108,0.899,-0.153,-0.562,0.574434084738858,0.768935450273243
"NLANBGKA_00490","hypothetical protein",109.59,162.604651162791,203.255813953488,190.883720930233,205.023255813954,208.558139534884,1.169,0.225,1.205,0.228090568912478,0.751227264469695,1.152,0.204,1.124,0.260968746518126,1,1.272,0.347,2.043,0.0410139186905559,0.114564469728147,1.253,0.325,1.395,0.163040308228889,0.352666214031328
"NLANBGKA_00491","Elongation factor P",191.72,226.774193548387,221.870967741935,192.451612903226,263.548387096774,269.677419354839,0.972,-0.04,-0.273,0.784768302762257,0.97347900009576,0.876,-0.191,-1.32,0.18687712354174,1,1.172,0.229,1.709,0.0875337182342909,0.196224875473079,1.23,0.299,1.691,0.0907458359988986,0.241187305276221
"NLANBGKA_00492","tRNA-specific adenosine deaminase",49.09,84.5562913907285,87.5761589403973,69.4569536423841,73.9867549668874,54.3576158940397,1.094,0.13,0.54,0.589103458875889,0.923408592812477,0.856,-0.225,-0.936,0.349024075938365,1,0.9,-0.152,-0.685,0.49303055451686,0.651646007759243,0.642,-0.639,-1.772,0.0763260191269675,0.215691676273616
"NLANBGKA_00493","Aminopeptidase YpdF",74.12,51.671388101983,54.2549575070822,54.9008498583569,49.7337110481586,28.4192634560907,1.018,0.026,0.124,0.900954084641864,0.988031274173523,1.069,0.096,0.477,0.63322813843606,1,0.988,-0.017,-0.092,0.926741677703427,0.956514049962697,0.58,-0.787,-2.501,0.0123676881786313,0.0606851837961137
"NLANBGKA_00494","hypothetical protein",3.05,3.2112676056338,3.2112676056338,3.2112676056338,3.2112676056338,12.8450704225352,0.628,-0.671,-0.599,0.549042072179249,NA,0.535,-0.904,-0.817,0.414211162606116,1,0.882,-0.181,-0.193,0.846838124314964,NA,2.248,1.168,1.009,0.312979751485219,0.54397164096406
"NLANBGKA_00495","hypothetical protein",1.4,1.19371727748691,2.38743455497382,1.19371727748691,1.19371727748691,2.38743455497382,2.042,1.03,0.734,0.463117161525927,NA,1.49,0.576,0.409,0.682707181288204,1,0.587,-0.768,-0.542,0.587611456786046,NA,2.185,1.128,0.704,0.481474458261519,NA
"NLANBGKA_00496","ABC transporter ATP-binding protein NatA",1.08,1.76744186046512,1.76744186046512,1.76744186046512,0,3.53488372093023,1.288,0.365,0.238,0.812233051518818,NA,0.523,-0.934,-0.575,0.565451881917117,1,0.492,-1.024,-0.674,0.500037995810274,NA,1.839,0.879,0.521,0.602676893702364,NA
"NLANBGKA_00497","hypothetical protein",0.13,0,0,0,0,0,2.788,1.479,0.345,0.729941004096314,NA,2.732,1.45,0.339,0.734570758980528,1,1.416,0.502,0.118,0.906349510749071,NA,6.244,2.642,0.613,0.540032725622699,NA
"NLANBGKA_00498","UvrABC system protein A",260.11,66.6312433581297,62.5122210414453,62.5122210414453,57.4240170031881,65.9043570669501,0.954,-0.068,-0.529,0.596599545113737,0.923408592812477,0.94,-0.089,-0.709,0.478134518361233,1,0.854,-0.227,-1.907,0.0565842578337139,0.143961324801491,0.992,-0.012,-0.074,0.941316305577591,0.971886794527336
"NLANBGKA_00499","Cobalt/magnesium transport protein CorA",20.21,8.71337579617834,9.43949044585987,11.6178343949045,20.3312101910828,22.5095541401274,0.969,-0.046,-0.096,0.923409620770677,0.98830689537987,1.203,0.267,0.591,0.554626836299914,1,2.137,1.096,2.667,0.00764914481136299,0.0304037436619722,2.4,1.263,2.439,0.0147440627782457,0.0679741383673805
"NLANBGKA_00500","hypothetical protein",10.3,5.11210762331839,9.20179372197309,6.13452914798206,11.2466367713004,20.4484304932735,1.564,0.645,1.155,0.248163146724901,NA,1.088,0.121,0.215,0.829909717916177,1,1.782,0.834,1.679,0.0930853312351257,0.205744680720628,2.93,1.551,2.432,0.0150198191218008,0.0689776904841427
"NLANBGKA_00501","hypothetical protein",7.44,4.11552346570397,3.29241877256318,7.40794223826715,5.76173285198556,9.87725631768953,1.009,0.013,0.02,0.984241256894757,NA,1.707,0.772,1.321,0.186411329918291,1,1.492,0.577,1.053,0.292176569500752,0.470599945654447,2.082,1.058,1.396,0.162694955706157,0.352659804556244
"NLANBGKA_00502","30S ribosomal protein S18",65.59,155.848101265823,150.075949367089,161.620253164557,233.772151898734,245.316455696203,1.107,0.147,0.596,0.551193178381553,0.920299954082439,1.152,0.204,0.857,0.39165785486454,1,1.661,0.732,3.345,0.000822722959299941,0.00470743499696216,1.805,0.852,2.979,0.00288723850538951,0.0203038062637069
"NLANBGKA_00503","Single-stranded DNA-binding protein",210.13,205.46511627907,242.581395348837,259.813953488372,348.627906976744,335.372093023256,1.212,0.278,1.489,0.136535252478987,0.611098423962612,1.302,0.381,2.098,0.0359431219134179,1,1.769,0.823,4.729,2.25815227095731e-06,2.93965185334296e-05,1.739,0.798,3.852,0.000117378833704868,0.00161369459669935
"NLANBGKA_00504","30S ribosomal protein S6",8.33,14.25,19,16.625,16.625,33.25,1.506,0.59,1.031,0.302645982523382,NA,1.415,0.501,0.899,0.368443857651831,1,1.372,0.456,0.889,0.373965183784051,0.551045270809521,2.161,1.112,1.581,0.113918693432551,0.276375081364186
"NLANBGKA_00505","hypothetical protein",3.27,2.15772870662461,4.31545741324921,2.15772870662461,1.4384858044164,2.15772870662461,2.218,1.149,1.319,0.187289483818205,NA,1.037,0.052,0.057,0.954800984111171,1,0.613,-0.706,-0.8,0.423823032056206,NA,1.655,0.726,0.634,0.526397508095709,0.73733930680516
"NLANBGKA_00506","Adenine DNA glycosylase",7.23,3.57180156657963,5.35770234986945,4.16710182767624,5.35770234986945,3.57180156657963,1.387,0.472,0.798,0.424666523242838,NA,1.238,0.308,0.533,0.594197172347604,1,1.408,0.494,0.935,0.349901946547649,0.527637444995223,1.121,0.165,0.197,0.843919136498855,0.917728165459592
"NLANBGKA_00507","hypothetical protein",2.74,22.2439024390244,11.1219512195122,16.6829268292683,16.6829268292683,11.1219512195122,0.615,-0.702,-0.676,0.499021637275722,NA,1.097,0.133,0.145,0.884619921796824,1,0.999,-0.002,-0.002,0.998551707613873,NA,0.648,-0.627,-0.476,0.634023739205921,0.801590908059847
"NLANBGKA_00508","hypothetical protein",1.87,6.08,12.16,6.08,3.04,3.04,1.608,0.686,0.565,0.572063050577922,NA,0.655,-0.611,-0.466,0.641015434559638,1,0.572,-0.806,-0.673,0.50089539464829,NA,1.003,0.005,0.003,0.997568232613507,NA
"NLANBGKA_00509","hypothetical protein",2.94,4,8,6,8,4,1.5,0.585,0.624,0.532894358425434,NA,1.111,0.151,0.161,0.872207630758215,1,1.726,0.787,0.942,0.34623816016134,NA,0.834,-0.262,-0.199,0.842075947181312,0.9175276590651
"NLANBGKA_00510","hypothetical protein",0.1,0,0,0,0,0,9.748,3.285,0.682,0.495173871404365,NA,1,0,0,1,1,1,0,0,1,NA,1,0,0,1,NA
"NLANBGKA_00511","DNA polymerase I",259.27,67.4402730375427,70.0341296928328,67.4402730375427,52.6552901023891,78.5938566552901,1.04,0.057,0.372,0.710198375882058,0.96119548439194,0.995,-0.008,-0.052,0.958300909916343,1,0.766,-0.384,-2.616,0.00889414137007814,0.0339268457100561,1.212,0.278,1.578,0.114632976805486,0.277666543817732
"NLANBGKA_00512","Endonuclease MutS2",190.8,51.5402298850575,50.3754789272031,50.0842911877395,58.5287356321839,67.5555555555556,0.998,-0.003,-0.015,0.987658929166688,0.99578739881351,0.974,-0.038,-0.184,0.853752512846042,1,1.13,0.176,0.877,0.38069174164242,0.558059484907639,1.304,0.383,1.635,0.10201938818156,0.259242055662383
"NLANBGKA_00513","hypothetical protein",21.03,17.7333333333333,24.0666666666667,20.2666666666667,38,32.9333333333333,1.297,0.375,0.967,0.333481290279145,0.823557908429473,1.096,0.132,0.346,0.729598897405724,1,1.955,0.967,2.843,0.00447023987733167,0.0194671720754716,1.84,0.879,1.869,0.0616493102768452,0.185114886545679
"NLANBGKA_00514","hypothetical protein",1.21,8.65822784810127,5.77215189873418,2.88607594936709,2.88607594936709,0,0.49,-1.03,-0.662,0.50800791678493,NA,0.428,-1.224,-0.783,0.43368909937653,1,0.376,-1.41,-0.978,0.328232387296479,NA,0.451,-1.149,-0.656,0.511717553634802,NA
"NLANBGKA_00515","Ribonuclease HIII",30.41,11.5540540540541,17.7162162162162,11.5540540540541,35.4324324324324,40.0540540540541,1.511,0.595,1.303,0.192467503278729,0.699984310270374,0.992,-0.012,-0.026,0.979161948425561,1,2.869,1.521,3.648,0.000264500870064272,0.0018131726310203,3.255,1.703,3.495,0.000473277349803995,0.00484712238792548
"NLANBGKA_00516","Signal peptidase IB",16.01,8.81159420289855,15.4202898550725,15.4202898550725,19.8260869565217,28.6376811594203,1.682,0.75,1.341,0.179975851075202,0.682505824856609,1.716,0.779,1.433,0.151783397421729,1,2.094,1.066,2.084,0.0371241217558505,0.105994222880386,3.719,1.895,3.157,0.00159236790322837,0.0128568964038439
"NLANBGKA_00517","ATP-dependent RecD-like DNA helicase",35.34,8.20143884892086,7.92805755395683,8.20143884892086,15.0359712230216,8.74820143884892,0.978,-0.032,-0.1,0.920236487440623,0.98830689537987,0.991,-0.012,-0.04,0.968206673078818,1,1.79,0.84,2.963,0.00305135125737597,0.0140125159683382,1.218,0.285,0.707,0.479314540940678,0.698030773527149
"NLANBGKA_00518","hypothetical protein",2.5,8.44444444444444,4.22222222222222,2.11111111111111,6.33333333333333,6.33333333333333,0.487,-1.037,-0.975,0.329357992137731,NA,0.416,-1.267,-1.207,0.227241147956459,1,1.01,0.015,0.017,0.986192017085307,NA,0.957,-0.063,-0.051,0.959159411294472,0.980199582722746
"NLANBGKA_00519","Inner membrane protein YgaZ",25.39,31.7217391304348,18.8347826086957,19.8260869565217,29.7391304347826,25.7739130434783,0.642,-0.639,-1.81,0.0702693878403642,0.447830751456428,0.671,-0.576,-1.709,0.087493441459758,1,1.017,0.024,0.081,0.93516365231303,0.961918015041909,0.823,-0.282,-0.618,0.536767288511252,0.743031919538814
"NLANBGKA_00520","tRNA N6-adenosine threonylcarbamoyltransferase",43.74,23.6795252225519,29.7685459940653,29.7685459940653,29.0919881305638,35.8575667655786,1.179,0.237,0.963,0.335349394285229,0.823557908429473,1.202,0.265,1.121,0.262277385213266,1,1.19,0.251,1.151,0.249763661418464,0.423434451078614,1.434,0.52,1.633,0.102369518344064,0.259242055662383
"NLANBGKA_00521","N-alpha-acetyltransferase RimI",12.41,20.3013698630137,20.3013698630137,18.7397260273973,17.1780821917808,18.7397260273973,1.1,0.137,0.3,0.764411484103828,NA,1.028,0.04,0.089,0.928865933481586,1,0.978,-0.032,-0.078,0.937662239158924,0.961918015041909,1.145,0.196,0.322,0.747777699705134,0.873074804705459
"NLANBGKA_00522","tRNA threonylcarbamoyladenosine biosynthesis protein TsaB",21.12,15,26,22,27,15,1.397,0.483,1.306,0.191586944758744,0.699292348369417,1.306,0.385,1.067,0.285845560546785,1,1.627,0.702,2.123,0.033772127105104,0.0982021482830791,0.752,-0.411,-0.702,0.482543728568462,0.701296885519498
"NLANBGKA_00523","hypothetical protein",5.04,18,9,27,12,6,0.708,-0.497,-0.661,0.508731204629795,NA,1.627,0.702,1.069,0.284979412079515,1,0.885,-0.176,-0.274,0.784369493796031,0.875704415182194,0.698,-0.519,-0.497,0.619258684956277,0.79715587487901
"NLANBGKA_00524","Ribonuclease J 1",507.96,221.892857142857,205.2,220.264285714286,170.185714285714,216.6,0.934,-0.098,-0.862,0.388553790709599,0.852732450484838,0.982,-0.025,-0.229,0.818551273985014,1,0.761,-0.394,-3.636,0.000276734511941426,0.00188791477136963,0.967,-0.049,-0.369,0.712471615393191,0.859549767316434
"NLANBGKA_00525","hypothetical protein",5.53,10.8571428571429,9.04761904761905,9.04761904761905,1.80952380952381,16.2857142857143,0.71,-0.493,-0.598,0.549904490933485,NA,0.977,-0.033,-0.044,0.965289720236562,1,0.241,-2.051,-2.517,0.0118222489857842,0.0425953628892857,0.894,-0.162,-0.156,0.875845699272695,0.937265453779896
"NLANBGKA_00526","Glutamine synthetase",564.76,275.946308724832,292.778523489933,291.248322147651,243.812080536913,337.154362416107,1.038,0.054,0.477,0.633020654821451,0.931867997714746,1.05,0.07,0.635,0.52525782966096,1,0.876,-0.191,-1.77,0.0766960213107136,0.177539403327737,1.195,0.258,2.009,0.0445725355977155,0.147543794624976
"NLANBGKA_00527","HTH-type transcriptional regulator GlnR",53.25,91.9354838709677,90.0967741935484,95.6129032258064,86.4193548387097,125.032258064516,0.956,-0.065,-0.262,0.793137250576249,0.97347900009576,1.097,0.134,0.567,0.571024576114298,1,0.953,-0.07,-0.315,0.752811281187556,0.855891009766481,1.374,0.459,1.518,0.129002003753647,0.299630224852458
"NLANBGKA_00528","hypothetical protein",7.15,8.19161676646707,16.3832335329341,10.9221556886228,9.55688622754491,2.73053892215569,1.623,0.698,1.084,0.278584501332373,NA,1.418,0.503,0.794,0.427357745310646,1,1.229,0.297,0.496,0.620147001701991,0.757243151062269,0.673,-0.572,-0.558,0.576591687689321,0.769797826258883
"NLANBGKA_00529","hypothetical protein",0.02,0,0,0,0,0,1,0,0,1,NA,1,0,0,1,1,2.86,1.516,0.315,0.752769200516954,NA,1,0,0,1,NA
"NLANBGKA_00530","Phosphoglycerate kinase",2414.57,1481.71428571429,1311.42857142857,1353.14285714286,1524,1229.14285714286,0.887,-0.172,-2.046,0.0407441966275598,0.347366581467079,0.915,-0.128,-1.538,0.124018005904882,1,1.03,0.043,0.522,0.601571716029131,0.740355823976874,0.841,-0.25,-2.729,0.00635572969546818,0.0363252566115522
"NLANBGKA_00531","hypothetical protein",0.07,0,0,0,0,0,1.633,0.708,0.147,0.882757932518508,NA,1.215,0.281,0.059,0.953217357066069,1,1.752,0.809,0.17,0.865167460356763,NA,6.192,2.63,0.547,0.584038901378287,NA
"NLANBGKA_00532","hypothetical protein",1.2,6.70588235294118,10.0588235294118,3.35294117647059,3.35294117647059,0,2.196,1.135,0.686,0.492453741067892,NA,1.068,0.094,0.055,0.956116067597428,1,1.223,0.29,0.182,0.855623488882141,NA,0.967,-0.048,-0.025,0.979878722542732,NA
"NLANBGKA_00533","putative glycosyltransferase EpsJ",140.34,48.0860832137733,40.5624103299857,48.4131994261119,46.7776183644189,45.7962697274032,0.866,-0.208,-1.361,0.173586182977077,0.67611306461147,0.979,-0.031,-0.213,0.831322784314594,1,0.95,-0.074,-0.544,0.586777371171964,0.731667038394567,0.928,-0.108,-0.544,0.586598884179925,0.776365912626683
"NLANBGKA_00534","hypothetical protein",29.3,70.9811320754717,70.9811320754717,68.8301886792453,55.9245283018868,49.4716981132076,1.033,0.046,0.14,0.888279262740156,0.988031274173523,0.931,-0.103,-0.319,0.749514236617985,1,0.786,-0.348,-1.14,0.254110327094366,0.426220513176011,0.572,-0.807,-1.634,0.102361772298947,0.259242055662383
"NLANBGKA_00535","hypothetical protein",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NLANBGKA_00536","Leucine efflux protein",3.2,2.22439024390244,4.44878048780488,3.33658536585366,5.5609756097561,3.33658536585366,1.37,0.454,0.493,0.62199566995347,NA,1.33,0.411,0.462,0.644247423405806,1,2.221,1.151,1.456,0.145526483751559,NA,1.356,0.439,0.363,0.716739459244347,0.86240382236481
"NLANBGKA_00537","hypothetical protein",1.58,0,1.5,3,3,3,5.772,2.529,1.721,0.0851731936748612,NA,7.639,2.933,2.097,0.0360299664149798,1,8.236,3.042,2.294,0.02180715244515,NA,12.607,3.656,2.326,0.0200401395833099,NA
"NLANBGKA_00538","hypothetical protein",0.89,0,4.8,2.4,2.4,2.4,9.353,3.225,2.018,0.0436011983516799,NA,2.371,1.246,0.718,0.472792194374611,1,4.049,2.017,1.291,0.196709329021908,NA,7.266,2.861,1.582,0.113554168851794,NA
"NLANBGKA_00539","hypothetical protein",2.08,1.32173913043478,1.32173913043478,1.98260869565217,1.98260869565217,0.660869565217391,0.443,-1.174,-0.881,0.378579880639992,NA,1.459,0.545,0.485,0.628000684589952,1,1.359,0.442,0.415,0.67827577929024,NA,1.279,0.355,0.251,0.801554010914313,NA
"NLANBGKA_00540","DNA polymerase IV",11.1,3.38853503184713,4.35668789808917,2.90445859872611,3.38853503184713,12.1019108280255,1.563,0.644,0.767,0.442883401649908,NA,1.137,0.185,0.22,0.8258943361241,1,1.356,0.44,0.556,0.578408695338737,0.727122617007718,4.886,2.289,2.68,0.00736767839107722,0.0408839171810321
"NLANBGKA_00541","hypothetical protein",8.83,5.74789915966387,28.7394957983193,11.4957983193277,5.74789915966387,32.5714285714286,5.336,2.416,1.574,0.115574461244151,NA,2.049,1.035,0.665,0.505969128147385,1,0.873,-0.196,-0.126,0.899619452806094,0.944077196091689,6.288,2.653,1.672,0.0945743079925441,0.249632073293708
"NLANBGKA_00542","hypothetical protein",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NLANBGKA_00543","hypothetical protein",0.12,0,0,2.78048780487805,0,0,1.962,0.972,0.202,0.83974364280051,NA,3.835,1.939,0.406,0.684954099589907,1,0.645,-0.632,-0.132,0.895182429985229,NA,7.438,2.895,0.601,0.547575454087927,NA
"NLANBGKA_00544","hypothetical protein",0.17,0,0,2.81481481481481,0,0,1,0,0,1,NA,7.209,2.85,0.645,0.518773299056829,1,3.968,1.988,0.451,0.651957108984099,NA,1,0,0,1,NA
"NLANBGKA_00545","Response regulator SaeR",358.86,877.8,712.5,792.3,723.9,302.1,0.814,-0.298,-1.515,0.129648615693471,0.602662741953454,0.9,-0.153,-0.789,0.430062819714307,1,0.82,-0.286,-1.498,0.134078360760537,0.26954614806982,0.363,-1.461,-6.144,8.07061139937782e-10,5.86464428354789e-08
"NLANBGKA_00546","hypothetical protein",150.44,360,300,324,262,260,0.82,-0.287,-1.457,0.145047395375656,0.634474240114921,0.902,-0.149,-0.782,0.434454570129162,1,0.723,-0.468,-2.525,0.0115838483393339,0.0420395928222884,0.717,-0.48,-1.993,0.0462118619381051,0.150682267772539
