"Id","Description","baseMean","All_TMP","minus.5614_TMP","minus.6086_TMP","minus.10675_TMP","minus.SICO_TMP","FoldChange.minus5614vsAll","log2FoldChange.minus5614vsAll","stat.minus5614vsAll","pvalue.minus5614vsAll","padj.minus5614vsAll","FoldChange.minus6086vsAll","log2FoldChange.minus6086vsAll","stat.minus6086vsAll","pvalue.minus6086vsAll","padj.minus6086vsAll","FoldChange.minus10675vsAll","log2FoldChange.minus10675vsAll","stat.minus10675vsAll","pvalue.minus10675vsAll","padj.minus10675vsAll","FoldChange.minusSICOvsAll","log2FoldChange.minusSICOvsAll","stat.minusSICOvsAll","pvalue.minusSICOvsAll","padj.minusSICOvsAll"
"NLANBGKA_00387","Peptide methionine sulfoxide reductase MsrA",21.02,0.217205650179266,0.277056257866233,0.180280979173603,1.25521215640697,0.428290021632453,0.936,-0.096,-0.227,0.82029718108492,0.974993979129228,0.665,-0.589,-1.378,0.16806579006769,1,4.601,2.202,6.607,3.92169054997692e-11,1.39121972260431e-09,1.177,0.236,0.416,0.677086284227161,0.831911167254949
"NLANBGKA_00388","Membrane lipoprotein TpN32",71.38,0.468609636769736,0.498111782759504,0.594224007595263,2.6059641438677,0.67019457088782,0.954,-0.068,-0.246,0.805609658417201,0.974993979129228,1.106,0.146,0.557,0.577264070232967,1,4.931,2.302,9.949,2.54673853936702e-23,3.61382198736181e-21,1.124,0.168,0.479,0.631986079919833,0.801005612921649
"NLANBGKA_00389","Isochorismatase family protein YecD",70,0.932575394256169,1.39202049560359,0.761687137008474,3.23520028961185,0.891177645612993,1.523,0.607,2.767,0.00566340033411821,0.106691154681453,0.864,-0.21,-0.923,0.355914971486041,1,3.52,1.816,9.459,3.10828384311801e-21,2.94043651558964e-19,0.923,-0.116,-0.351,0.725672336721289,0.866849845710303
"NLANBGKA_00390","GTP-sensing transcriptional pleiotropic repressor CodY",94.33,0.689149421124331,1.40527321598435,0.875502456331579,2.13349997274345,1.87962615283481,1.828,0.87,4.39,1.13463595172025e-05,0.00110437899300771,1.198,0.261,1.296,0.194914042364423,1,3.01,1.59,9.005,2.15029853167484e-19,1.60593348234031e-17,2.294,1.198,4.974,6.54405462063416e-07,1.95808379433093e-05
"NLANBGKA_00391","Glutamate-pyruvate aminotransferase AlaA",641.27,5.74240125850175,6.46127425136431,5.98603133663838,6.73222920273754,5.50422174803413,1.072,0.101,0.901,0.367795283084182,0.850663740518382,1.012,0.018,0.159,0.873600455092976,1,1.145,0.195,1.832,0.0669423364779792,0.161549618133083,0.876,-0.191,-1.451,0.146804805268838,0.327376920670195
"NLANBGKA_00392","Putative universal stress protein",292.66,6.36267751258464,6.16496349795347,6.98213208924434,9.11657600598007,8.84656833571923,0.921,-0.119,-0.571,0.568317827515903,0.923408592812477,1.054,0.075,0.368,0.712750005507652,1,1.386,0.471,2.359,0.018311917217458,0.0598723744967117,1.246,0.317,1.41,0.158483713205948,0.346359822040169
"NLANBGKA_00393","hypothetical protein",0.11,0,0,0,0,0,3.19,1.673,0.352,0.725077717425145,NA,0.905,-0.145,-0.03,0.975868962949597,1,0.4,-1.323,-0.277,0.78174073831815,NA,4.608,2.204,0.46,0.645561513404971,NA
"NLANBGKA_00394","hypothetical protein",0.53,0,0.0314667389646461,0.0307131910084062,0,0.0324287695590881,8.885,3.151,1.185,0.236019556163683,NA,9.159,3.195,1.208,0.227133759920944,1,2.479,1.31,0.494,0.621450165563608,NA,25.669,4.682,1.743,0.0813483255231131,NA
"NLANBGKA_00395","Pyruvate formate-lyase 1-activating enzyme",43.73,0.482996774740737,0.586748215280619,0.629966805044602,0.74052124264933,0.710507026279569,0.998,-0.003,-0.011,0.991524610291192,0.99578739881351,1.207,0.272,0.933,0.350892954769874,1,1.435,0.521,1.911,0.0559541470100566,0.143061143436523,1.48,0.565,1.565,0.117591706814149,0.281234507191244
"NLANBGKA_00396","Magnesium and cobalt efflux protein CorC",95.26,0.712611042822902,0.748666881912799,0.885482789073056,0.649868789781162,1.15279517610952,1.072,0.1,0.513,0.607939076283254,0.923408592812477,1.233,0.303,1.623,0.104487278920023,1,0.917,-0.125,-0.699,0.484506678904615,0.646768558199105,1.599,0.677,2.95,0.0031727373024019,0.021490114015194
"NLANBGKA_00397","putative ABC transporter ATP-binding protein YlmA",34.02,0.508261221419483,0.435209205064875,0.512674034524934,0.597346499432958,0.448514828209541,0.907,-0.141,-0.448,0.654156641069606,0.943392885256908,0.999,-0.001,-0.003,0.997684358618659,1,1.179,0.238,0.852,0.394044320789493,0.570651610396523,1.043,0.061,0.154,0.877737444318287,0.937626905272495
"NLANBGKA_00398","Sodium, potassium, lithium and rubidium/H(+) antiporter",395.37,2.39560784029839,2.51239957093887,2.52419574473738,1.50861332315669,2.07487563370793,0.969,-0.045,-0.379,0.704726580095199,0.958920320974629,0.998,-0.003,-0.029,0.976949498605265,1,0.602,-0.733,-6.467,9.99628779107956e-11,3.22380281262316e-09,0.812,-0.3,-2.077,0.0378097565789937,0.131131110317146
"NLANBGKA_00399","hypothetical protein",1.19,0.09176938720074,0.0487734453952015,0.0952108921260592,0.0473506371501735,0,0.505,-0.985,-0.726,0.467833264890649,NA,0.731,-0.452,-0.358,0.720572975048563,1,0.795,-0.332,-0.287,0.773933237566451,NA,0.469,-1.091,-0.688,0.491596595147842,NA
"NLANBGKA_00400","Ribosomal RNA small subunit methyltransferase H",31.03,0.826932939611064,0.686044067097339,0.585913182314211,0.43708280446314,0.7512071014347,0.823,-0.281,-0.988,0.323251416896983,0.823557908429473,0.703,-0.507,-1.815,0.0695549388572706,1,0.529,-0.92,-3.518,0.000434063463992496,0.00274963157324456,0.782,-0.355,-0.903,0.366340268376633,0.598622424448654
"NLANBGKA_00401","tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase",124.47,1.35608266436762,1.55329443933763,1.61312721691285,1.20638565987703,1.89532732149167,1.051,0.072,0.431,0.666631471064501,0.943682589317848,1.114,0.156,0.97,0.331938207402792,1,0.831,-0.267,-1.739,0.0819830903247267,0.187333341659883,1.292,0.369,1.811,0.0702126514102865,0.202925200856245
"NLANBGKA_00402","hypothetical protein",230.44,2.38451992618634,2.21912603307547,3.21304681783898,1.77660611625449,2.31948740975731,0.864,-0.21,-1.122,0.261974460808457,0.78722360594594,1.262,0.336,1.86,0.0629132194557229,1,0.702,-0.511,-2.853,0.00432760888536178,0.0191902406510261,0.867,-0.206,-0.955,0.339642799566945,0.572069439447195
"NLANBGKA_00403","Phosphopantetheine adenylyltransferase",185.29,4.87212019320293,4.23294386702597,5.4241356726361,3.16818808568434,3.80183102030909,0.843,-0.247,-1.518,0.129071248421685,0.602662741953454,1.069,0.097,0.62,0.535347728131521,1,0.631,-0.664,-4.331,1.48527690815652e-05,0.000151626469976554,0.695,-0.526,-2.539,0.0111251051330324,0.056534762706877
"NLANBGKA_00404","Ribosomal RNA small subunit methyltransferase D",120.38,2.95302609092884,2.72477348576545,3.19142655171148,1.81995745024131,2.17906838132241,0.824,-0.279,-1.556,0.119672787418531,0.596243082124877,1.005,0.007,0.043,0.965358723678513,1,0.574,-0.8,-4.77,1.84301191369214e-06,2.46720179766901e-05,0.684,-0.549,-2.311,0.0208151275625745,0.0865936433566083
"NLANBGKA_00405","Thioredoxin reductase",238.94,3.08297157001179,3.12405075080375,3.31060095497147,1.98068024680464,3.49552462463059,0.93,-0.104,-0.686,0.492744109470257,0.892287007536837,1.035,0.049,0.335,0.737486680344284,1,0.618,-0.694,-4.787,1.69468889065713e-06,2.29025098651664e-05,1.042,0.059,0.331,0.740790465792276,0.870913906624817
"NLANBGKA_00406","hypothetical protein",25.9,1.33933700238918,0.790920736138402,1.44102971866468,0.665468414002438,2.55398471608602,0.618,-0.693,-1.916,0.0553532791941548,0.406620315086621,0.989,-0.015,-0.047,0.962616751365019,1,0.482,-1.053,-3.273,0.00106263854606307,0.00582194631993629,1.421,0.507,1.248,0.212150205905239,0.422638660850385
"NLANBGKA_00407","L-cystine import ATP-binding protein TcyN",41.45,0.653903325802844,0.489709087368825,0.477981806624751,0.659458266382983,0.960521773661086,0.689,-0.537,-1.932,0.0533837256320056,0.39969353550117,0.782,-0.355,-1.355,0.175477618682141,1,1.013,0.019,0.079,0.937373904814171,0.961918015041909,1.327,0.408,1.257,0.208859732429787,0.417719464859574
"NLANBGKA_00408","putative amino-acid permease protein YxeN",41.85,0.538061553619974,0.482968319222842,0.57064508635814,0.493557129904089,0.537028874392195,0.79,-0.34,-1.243,0.213740506967261,0.730295434438092,1.013,0.018,0.072,0.942593351334618,1,0.873,-0.196,-0.812,0.416758598971884,0.5872695649862,1.024,0.035,0.101,0.919898544622856,0.960903097274111
"NLANBGKA_00409","L-cystine-binding protein TcyA",545.99,6.7297550613876,7.46445773004823,8.61037633140014,8.27606788450858,6.84764018081034,1.053,0.074,0.443,0.657775255065405,0.943396834846495,1.24,0.31,1.891,0.058602109403349,1,1.202,0.265,1.64,0.100953457146715,0.219376654963536,0.913,-0.131,-0.711,0.477278299002928,0.696376982572993
"NLANBGKA_00410","hypothetical protein",4.8,0.286034453612696,0.304042257009048,0.247301018509245,0.245977335845057,0.104445907151349,1.067,0.094,0.127,0.899015546024691,NA,0.892,-0.166,-0.226,0.821367012502407,1,0.963,-0.055,-0.082,0.934959732182279,0.961918015041909,0.347,-1.528,-1.244,0.213596267552531,0.423308966604106
"NLANBGKA_00411","DNA polymerase IV",18.17,0.150031695696033,0.180740833072136,0.103772089510691,0.216754960251475,0.295835205678002,1.1,0.137,0.289,0.772594485179194,0.973452382620603,0.798,-0.326,-0.686,0.492999719951516,1,1.5,0.585,1.379,0.167750244894753,0.317807206282583,1.394,0.48,0.833,0.405031420684158,0.635229134598176
"NLANBGKA_00412","Formate acetyltransferase",95.39,0.377101773152586,0.426212682777313,0.475435404114522,0.536927901104698,0.564741328914574,1.007,0.01,0.045,0.964465453573309,0.994510415911478,1.188,0.249,1.158,0.246813842042083,1,1.35,0.433,2.133,0.0329300408384092,0.0963458308241291,1.362,0.446,1.693,0.0904418855751353,0.240862683050011
"NLANBGKA_00413","Carbonic anhydrase",21.65,0.282367345233046,0.360173135226103,0.24901310248354,0.276819109493322,0.433048799650592,1.095,0.131,0.37,0.711207400736881,0.961363664977363,0.933,-0.1,-0.289,0.772664258601185,1,0.97,-0.045,-0.141,0.887870455691997,0.939167236171053,1.425,0.511,1.146,0.251664788409704,0.477662272528867
"NLANBGKA_00414","Acetyltransferase",5.78,0.113999238758683,0.0969410094811458,0.118274400156595,0.188226135255348,0.174833366318562,1.048,0.067,0.091,0.927335310721931,NA,1.039,0.055,0.077,0.93873883244408,1,1.64,0.713,1.117,0.264113236768491,0.436294159458078,1.758,0.814,0.929,0.352905007483979,0.584726429338276
"NLANBGKA_00415","hypothetical protein",0.42,0.0390508030641447,0,0.0405152732451316,0.0402984145958923,0,0.65,-0.621,-0.285,0.775888131415124,NA,1.146,0.197,0.093,0.926291625919136,1,0.99,-0.015,-0.007,0.994252172235231,NA,1.453,0.539,0.241,0.809760768799731,NA
"NLANBGKA_00416","hypothetical protein",3,0.0227998477517367,0.0242352523702864,0.0709646400939572,0.0705848007207555,0.174833366318562,0.606,-0.722,-0.556,0.578313532277221,NA,1.947,0.961,0.907,0.364432479354994,1,2.172,1.119,1.147,0.251395931015556,NA,5,2.322,1.97,0.0488956379293547,0.158082083644482
"NLANBGKA_00417","putative iron export permease protein FetB",110.43,1.31621431841699,2.0053464401533,1.56282420541579,1.16207141372537,2.45114986484071,1.336,0.418,1.53,0.125921730539342,0.602662741953454,1.118,0.161,0.595,0.552071506543791,1,0.848,-0.239,-0.901,0.367385219354459,0.545354221522534,1.487,0.572,1.879,0.0602891414292661,0.183635189263593
"NLANBGKA_00418","putative iron export ATP-binding protein FetA",55.5,0.509829928893,1.390946405715,0.581844340770362,0.473506371501735,2.06643326023745,2.429,1.28,3.206,0.00134526049926268,0.0424666017064544,1.129,0.175,0.428,0.668568292774331,1,0.924,-0.115,-0.29,0.772025086846689,0.866010749593243,3.536,1.822,4.28,1.87021754929161e-05,0.000343849636170963
"NLANBGKA_00419","D-alanyl-D-alanine carboxypeptidase",25.14,0.207779744605449,0.208590835652434,0.29940532115113,0.190593759598183,0.619613848556664,1.045,0.064,0.163,0.870826522070452,0.988031274173523,1.327,0.408,1.107,0.268286169079233,1,0.893,-0.163,-0.461,0.644782370700323,0.777354446919081,2.429,1.28,2.987,0.00281481643303337,0.0200720087701351
"NLANBGKA_00420","hypothetical protein",34.08,0.467987313214929,0.466359637244954,0.424845415064487,0.664040807843071,0.576741144668403,0.988,-0.018,-0.059,0.953287683216653,0.992646578553773,0.891,-0.167,-0.556,0.578008289501955,1,1.44,0.526,1.962,0.0498201396333565,0.13091625581432,1.178,0.237,0.607,0.544165391087987,0.745755735240705
"NLANBGKA_00421","hypothetical protein",0.11,0,0,0,0.031567091433449,0,1.633,0.708,0.147,0.882760028621809,NA,1.215,0.281,0.059,0.953219479037854,1,3.057,1.612,0.34,0.733829858613036,NA,6.192,2.63,0.547,0.584040699497727,NA
"NLANBGKA_00422","Glycerol facilitator-aquaporin gla",188.58,1.64993044583909,2.13447551973425,1.76488482965378,3.72205705264082,3.39067079069378,1.223,0.29,1.353,0.17597463325504,0.67611306461147,1.049,0.069,0.325,0.74527351837922,1,2.201,1.138,5.667,1.45439702170499e-08,3.08028264746177e-07,1.98,0.986,4.248,2.15216023673514e-05,0.000381883316425328
"NLANBGKA_00423","Xaa-Pro dipeptidyl-peptidase",574.63,2.40180541865778,2.69255258817483,2.48178855237198,3.0304407776111,4.05312372274674,1.049,0.069,0.411,0.680962962206927,0.94686278554487,0.997,-0.005,-0.029,0.976471547929988,1,1.217,0.283,1.728,0.0839136419404394,0.190213191555085,1.522,0.606,3.414,0.000640484957571323,0.00626525670034513
"NLANBGKA_00424","hypothetical protein",32.58,1.13619241296154,0.959985274445235,1.05789880140066,1.08230027771825,0.67019457088782,0.919,-0.122,-0.408,0.683520963462178,0.947890817989621,0.955,-0.067,-0.232,0.816781063396813,1,0.973,-0.04,-0.148,0.881965384540513,0.936057502365735,0.521,-0.939,-2.006,0.0448526528279182,0.148149671461912
"NLANBGKA_00425","hypothetical protein",15.91,1.3255578151218,1.73416694738494,1.37526844182086,2.10447276222993,1.89888461751549,1.223,0.291,0.698,0.484922409974433,0.890549331525373,0.996,-0.006,-0.014,0.988606396285968,1,1.47,0.556,1.513,0.130311944496201,0.264917835587549,1.2,0.263,0.468,0.639586511361695,0.805168203928653
"NLANBGKA_00426","hypothetical protein",19.76,0.561853391024939,0.597225861982059,0.854954949703389,0.889032370982849,0.98477569599843,1.139,0.187,0.457,0.647700057234596,0.943283873877816,1.509,0.594,1.551,0.120948299629115,1,1.708,0.773,2.177,0.0294752926055434,0.0878685718640043,1.48,0.565,1.09,0.275531463516814,0.504755118039205
"NLANBGKA_00427","hypothetical protein",1.1,0.0539819924710235,0.0573805239943547,0.056006407132976,0.0557066319413806,0.0591348150783371,0.623,-0.682,-0.396,0.692264972752292,NA,1.235,0.304,0.188,0.851012472690863,1,1.257,0.331,0.22,0.825733557771144,NA,2.08,1.057,0.6,0.548543523196982,NA
"NLANBGKA_00428","hypothetical protein",8.4,0.112207110987804,0.0851937910833214,0.133045788123751,0.0992502438082239,0.263395246200453,0.723,-0.467,-0.701,0.483320286055204,NA,1.088,0.121,0.198,0.842756961740195,1,0.782,-0.354,-0.609,0.54259525551183,0.697411836568195,1.71,0.774,1.05,0.293683243015354,0.521254784365331
"NLANBGKA_00429","hypothetical protein",1.01,0.062216533695417,0.198400455844887,0.0645497573735995,0.0642042537629471,0,3.205,1.68,1.178,0.238770077419944,NA,1.488,0.573,0.382,0.7025726302265,1,1.241,0.312,0.223,0.8237249569395,NA,1.328,0.41,0.237,0.812786048013623,NA
"NLANBGKA_00430","hypothetical protein",34.9,1.15770611545549,1.02049054980729,1.17182636462842,1.19469299886592,0.556777028122189,0.904,-0.145,-0.544,0.586770642912979,0.923408592812477,1.024,0.034,0.135,0.892712234555043,1,1.032,0.045,0.194,0.845798084849951,0.911013861195748,0.475,-1.075,-2.377,0.0174505013388853,0.0771185008478201
"NLANBGKA_00431","hypothetical protein",2.87,0.185862050026815,0.246954153899754,0.0482080466461059,0.0959000246079463,0.0509008534851509,1.05,0.07,0.079,0.937371823609021,NA,0.336,-1.573,-1.552,0.120718690754473,1,0.577,-0.794,-0.935,0.349555817761379,NA,0.401,-1.318,-1,0.317539144195932,0.550641743230673
"NLANBGKA_00432","hypothetical protein",7.75,0.248398341295236,0.117349643056124,0.257713692972792,0.341779035068921,0.0907030246314343,0.662,-0.596,-0.908,0.364141682636192,NA,1.123,0.167,0.281,0.778351266028012,1,1.463,0.549,0.999,0.317675505665161,0.496455443324739,0.604,-0.726,-0.777,0.43708841859228,0.664339568497827
"NLANBGKA_00433","hypothetical protein",5.74,0.266965490038516,0.0709431933021112,0.623198566643297,0.550989232292928,0.438672810035664,0.561,-0.834,-0.982,0.326224299514491,NA,1.864,0.899,1.286,0.198408093870105,1,1.872,0.904,1.364,0.172569597307817,0.325633322579511,1.196,0.258,0.26,0.794542149689862,0.898505182350315
"NLANBGKA_00434","hypothetical protein",66.49,5.23280761059539,4.73206193621529,4.45668005696447,6.93132731049348,5.81785925366448,0.87,-0.202,-0.754,0.450904164290694,0.878050660766607,0.824,-0.279,-1.068,0.285732863297613,1,1.319,0.399,1.653,0.0984232410713379,0.214206409632252,0.896,-0.158,-0.474,0.635260082270574,0.802145872560708
"NLANBGKA_00435","hypothetical protein",4.9,0.241498387370368,0.205361875348217,0.150332987567462,0.348899431632857,0.26455048850835,0.781,-0.357,-0.499,0.617575842878965,NA,0.68,-0.556,-0.797,0.425719657357375,1,1.519,0.603,1.037,0.299815528730769,0.477896667048509,0.857,-0.222,-0.223,0.823433946759001,0.91055087156104
"NLANBGKA_00436","hypothetical protein",41.58,2.22471241698764,2.12829579906334,2.59666069434707,3.38628799013362,1.58409625846212,0.92,-0.12,-0.419,0.675279408789591,0.946188872960535,1.069,0.096,0.351,0.725282263753074,1,1.378,0.463,1.827,0.067735360982064,0.162633633220895,0.633,-0.66,-1.591,0.11165487766377,0.27393142012044
"NLANBGKA_00437","hypothetical protein",0.22,0,0,0,0,0,1.22,0.286,0.081,0.935112984066999,NA,0.804,-0.315,-0.09,0.92861797231598,1,0.156,-2.684,-0.758,0.448181938519275,NA,1.824,0.867,0.243,0.80773429655533,NA
"NLANBGKA_00438","Accessory gene regulator A",57.31,0.868999911451906,1.16259967799174,0.948222762398304,0.896763087252265,0.607278345865698,1.219,0.286,1.055,0.291221701189742,0.80810100975383,0.994,-0.009,-0.033,0.973613416512976,1,0.947,-0.078,-0.304,0.760833362478428,0.859572087067587,0.795,-0.33,-0.927,0.353770787184991,0.585525185731341
"NLANBGKA_00439","Sensor protein CitS",53.47,0.567900243663772,0.446178603615296,0.503806514389013,0.271788410548081,0.495883875320584,0.799,-0.324,-1.355,0.175543813613491,0.67611306461147,0.887,-0.173,-0.754,0.45107009105841,1,0.482,-1.052,-4.708,2.50569130645699e-06,3.17462139630578e-05,0.815,-0.295,-0.943,0.345936598113975,0.578202901119306
"NLANBGKA_00440","hypothetical protein",0.32,0,0,0.0718572770762711,0,0,2.937,1.554,0.54,0.589314462182626,NA,8.842,3.144,1.127,0.259661323256616,1,0.863,-0.212,-0.074,0.941059950025992,NA,6.569,2.716,0.93,0.352610895464006,NA
"NLANBGKA_00441","Lactococcin A secretion protein LcnD",1.23,0.00806763843522989,0,0.00837018831877444,0.00832538675167886,0.0265131918153423,0.995,-0.007,-0.005,0.996252073574189,NA,1.323,0.404,0.272,0.785911007503498,1,1.38,0.465,0.343,0.731593933233821,NA,4.044,2.016,1.282,0.199963891054408,NA
"NLANBGKA_00442","Lactococcin-G-processing and transport ATP-binding protein LagD",1.13,0.0242295411751129,0.0128774773320664,0.0251381893402137,0.0125018183894848,0.013271179621541,0.98,-0.028,-0.022,0.982709991689816,NA,0.702,-0.51,-0.383,0.701904658598546,1,0.314,-1.671,-1.272,0.203354707774257,NA,1.07,0.098,0.064,0.948776118096007,NA
"NLANBGKA_00443","Lactococcin-G-processing and transport ATP-binding protein LagD",1.14,0.00859666390639251,0.00913788204125555,0.0178381062531258,0.00887131375178894,0.0282517617704468,1.639,0.713,0.494,0.621302550792824,NA,1.93,0.948,0.682,0.495281125287808,1,0.769,-0.38,-0.273,0.785198076414254,NA,5.121,2.356,1.56,0.118810766555137,NA
"NLANBGKA_00444","putative multidrug resistance ABC transporter ATP-binding/permease protein YheH",38.47,0.252721203995153,0.194757991939531,0.229423836448335,0.162997029776845,0.436030202746293,0.743,-0.429,-1.361,0.173601458802952,0.67611306461147,0.926,-0.11,-0.371,0.710290637664346,1,0.635,-0.654,-2.302,0.0213520316229712,0.0667368565484497,1.805,0.852,2.487,0.0128908666708188,0.0621337751152672
"NLANBGKA_00445","putative multidrug resistance ABC transporter ATP-binding/permease protein YheI",78.46,0.483161901843213,0.47356097409358,0.507791424672316,0.336715641956789,0.783612113653451,0.905,-0.144,-0.59,0.555106957529664,0.920972906810579,1.027,0.038,0.161,0.871772686554362,1,0.664,-0.591,-2.586,0.00971290510585101,0.0367536329205402,1.523,0.607,2.207,0.027336389092988,0.106102102363486
