Id,Description,baseMean,All_norm,minus.ST_norm,minus.5614_norm,minus.6086_norm,minus.10675_norm,minus.SICO_norm,FoldChange.minusSTvsAll,log2FoldChange.minusSTvsAll,stat.minusSTvsAll,pvalue.minusSTvsAll,padj.minusSTvsAll,FoldChange.minus5614vsAll,log2FoldChange.minus5614vsAll,stat.minus5614vsAll,pvalue.minus5614vsAll,padj.minus5614vsAll,FoldChange.minus6086vsAll,log2FoldChange.minus6086vsAll,stat.minus6086vsAll,pvalue.minus6086vsAll,padj.minus6086vsAll,FoldChange.minus10675vsAll,log2FoldChange.minus10675vsAll,stat.minus10675vsAll,pvalue.minus10675vsAll,padj.minus10675vsAll,FoldChange.minusSICOvsAll,log2FoldChange.minusSICOvsAll,stat.minusSICOvsAll,pvalue.minusSICOvsAll,padj.minusSICOvsAll
OG157,Xylulose kinase,4.72,2.612774451,1.866267465,1.866267465,1.493013972,2.239520958,0.373253493,0.818,-0.289,-0.389,0.696931537,0.797089363,0.828,-0.273,-0.366,0.714099743,0.817511288,0.603,-0.73,-0.896,0.370235159,0.583557449,0.916,-0.126,-0.171,0.864317232,0.913143652,0.1,-3.321,-2.74,0.006141305,0.021868272
OG1570,Phosphate-binding protein PstS 1,35.06,25.10067114,20.08053691,23.84563758,22.59060403,20.08053691,20.08053691,0.78,-0.358,-1.24,0.215072623,0.347308444,0.937,-0.094,-0.329,0.742503453,0.837593543,0.898,-0.156,-0.518,0.604139309,0.772978242,0.777,-0.364,-1.251,0.210940107,0.320060594,0.773,-0.372,-1.257,0.208894805,0.345324324
OG1571,Phosphoglycerate transporter protein,29.59,12.22222222,8.555555556,11,13.85185185,15.88888889,11,0.722,-0.471,-1.408,0.159174223,0.280492557,0.888,-0.171,-0.521,0.60252089,0.734802069,1.093,0.129,0.383,0.701813216,0.837063402,1.292,0.369,1.161,0.245777831,0.358510274,0.913,-0.131,-0.393,0.69432091,0.795128302
OG1572,Branched-chain-amino-acid aminotransferase,1541.79,768.35,1031.8,996.05,711.15,743.05,838.2,1.341,0.424,4.261,2.04E-05,0.000198368,1.294,0.372,3.737,0.000186121,0.000886938,0.923,-0.115,-1.135,0.256555386,0.471388498,0.965,-0.052,-0.518,0.604619665,0.711409632,1.089,0.124,1.233,0.217751155,0.355193307
OG1573,Phosphate-binding protein PstS 1,1522.85,989.5985401,980.0437956,1012.120438,1098.79562,1066.718978,1088.558394,0.989,-0.016,-0.173,0.862906598,0.91114032,1.022,0.032,0.352,0.72502495,0.825614233,1.115,0.157,1.72,0.085415673,0.221954378,1.079,0.109,1.215,0.224305969,0.334489918,1.1,0.137,1.517,0.129198732,0.242733495
OG1574,hypothetical protein,1730.43,1028.19544,1040.986971,1110.42671,978.247557,1031.241042,1135.400651,1.013,0.019,0.207,0.835874374,0.894130708,1.08,0.111,1.247,0.212373362,0.354153108,0.953,-0.07,-0.769,0.441778567,0.648983198,1.004,0.006,0.067,0.946742261,0.968897649,1.105,0.144,1.612,0.106919698,0.210816219
OG1575,hypothetical protein,180.64,274.5822785,454.4810127,428.443038,302.9873418,480.5189873,627.278481,1.655,0.727,2.757,0.005827815,0.020784263,1.567,0.648,2.453,0.014178663,0.038076718,1.117,0.16,0.587,0.556953306,0.737009443,1.754,0.811,3.072,0.002123812,0.005866383,2.29,1.195,4.543,5.56E-06,4.91E-05
OG1576,hypothetical protein,1154.55,635.9259259,679.3703704,669.2962963,720.2962963,804.037037,853.1481481,1.068,0.094,0.612,0.54030118,0.670355633,1.053,0.074,0.479,0.631717856,0.756483357,1.134,0.181,1.168,0.242973271,0.454868565,1.266,0.341,2.211,0.027020096,0.056434903,1.341,0.423,2.746,0.006028266,0.021558749
OG1577,Arginine repressor,591.24,735.3648649,751.7905405,874.3513514,759.3716216,651.972973,707.5675676,1.025,0.036,0.264,0.791473579,0.863288758,1.193,0.254,1.878,0.060319363,0.128697713,1.041,0.057,0.416,0.677522609,0.822041655,0.89,-0.168,-1.23,0.218865228,0.328938131,0.964,-0.053,-0.39,0.696828612,0.797246626
OG1578,Segregation and condensation protein B,231.81,187.9946809,224.7978723,228.7765957,220.8191489,268.5638298,252.6489362,1.197,0.26,1.948,0.05143571,0.120296579,1.224,0.292,2.181,0.029198211,0.070861551,1.165,0.221,1.582,0.113539935,0.272495844,1.427,0.513,3.875,0.000106468,0.000394297,1.349,0.432,3.218,0.001293074,0.005836269
OG1579,Riboflavin transporter RibU,336.88,340.4126214,422.1116505,366.7378641,300.4708738,177.9223301,226.9417476,1.236,0.305,2.902,0.003709113,0.014328012,1.071,0.099,0.933,0.350979398,0.509364481,0.884,-0.178,-1.59,0.111932096,0.269810117,0.518,-0.948,-8.334,7.83E-17,1.41E-15,0.661,-0.596,-5.301,1.15E-07,1.68E-06
OG158,hypothetical protein,99.89,98.30857143,130.3657143,105.7885714,106.8571429,88.69142857,112.2,1.347,0.43,2.343,0.019119683,0.054595906,1.092,0.127,0.679,0.497259044,0.653844074,1.105,0.145,0.743,0.457757518,0.66370546,0.919,-0.121,-0.636,0.524700561,0.642596632,1.154,0.207,1.095,0.273301995,0.415816562
OG1580,Trehalose import ATP-binding protein SugC,395.22,184.526455,174.6322751,113.7830688,230.5343915,271.5952381,198.3783069,0.944,-0.084,-0.624,0.532610011,0.663446818,0.616,-0.7,-5.083,3.72E-07,3.00E-06,1.248,0.319,2.352,0.018668392,0.072062606,1.473,0.559,4.227,2.37E-05,9.93E-05,1.073,0.101,0.751,0.452873387,0.59679441
OG1581,Lysine--tRNA ligase,6604.66,2067.220648,2608.536437,2334.47166,2384.439271,2721.342105,2884.87247,1.262,0.336,2.783,0.005387188,0.019454992,1.129,0.176,1.454,0.145937223,0.263872662,1.152,0.205,1.692,0.090592478,0.231930481,1.317,0.397,3.289,0.00100572,0.002966945,1.396,0.481,3.986,6.73E-05,0.00045409
OG1582,Diacylglycerol kinase,3470.62,1970.061404,1836.646199,1985.371345,1954.204678,1982.637427,1657.847953,0.932,-0.101,-0.921,0.357227786,0.502438201,1.008,0.011,0.1,0.92073077,0.949785093,0.992,-0.011,-0.101,0.919353727,0.959846435,1.006,0.009,0.084,0.933051352,0.960248454,0.842,-0.249,-2.257,0.023985098,0.065249448
OG1583,Histidine--tRNA ligase,6339.86,2942.423256,2687.581395,3149.862791,2930.246512,2262.7,2570.162791,0.913,-0.131,-1.593,0.111054382,0.214182837,1.07,0.098,1.199,0.230606104,0.378078346,0.996,-0.005,-0.065,0.948569966,0.975845141,0.769,-0.379,-4.617,3.89E-06,1.85E-05,0.874,-0.195,-2.374,0.017605497,0.051373322
OG1584,Lichenan permease IIC component AND PTS system oligo-beta-mannoside-specific EIIC component,112.5,49.58651685,39.92134831,56.73033708,50.84719101,46.2247191,40.34157303,0.797,-0.328,-1.449,0.147239687,0.26517027,1.14,0.189,0.849,0.395969683,0.558633223,1.026,0.038,0.163,0.870199315,0.933690988,0.923,-0.116,-0.517,0.605170766,0.711852629,0.808,-0.308,-1.344,0.17886222,0.306202753
OG1585,Aspartate--tRNA ligase,4793.76,1592.352542,1371.755932,1443.069492,1694.410169,1417.39661,1597.740678,0.861,-0.215,-2.814,0.004889273,0.018074538,0.906,-0.142,-1.854,0.06368329,0.133962234,1.065,0.09,1.176,0.239682881,0.450235611,0.891,-0.167,-2.182,0.029121797,0.060177175,1.004,0.005,0.068,0.94548438,0.964594454
OG1586,hypothetical protein,3626.46,2283.33657,2018.268608,2205.873786,2478.809061,2108.440129,2073.339806,0.884,-0.178,-1.532,0.125424093,0.234352191,0.966,-0.05,-0.428,0.668931635,0.785300213,1.086,0.12,1.029,0.303565355,0.523183109,0.924,-0.115,-0.988,0.323090015,0.443789176,0.908,-0.139,-1.199,0.230618398,0.369125877
OG1587,hypothetical protein,488.03,303.9553265,280.8213058,262.8281787,366.2886598,357.9347079,310.3814433,0.926,-0.111,-0.766,0.443469788,0.585334063,0.866,-0.208,-1.433,0.151986496,0.272338973,1.225,0.293,2.004,0.045082175,0.140255657,1.178,0.236,1.637,0.101636201,0.174766255,1.023,0.033,0.228,0.819339484,0.883307499
OG1588,hypothetical protein,997.51,501.2108844,540.0102041,539.3741497,656.4081633,830.6870748,739.0952381,1.079,0.109,0.763,0.445373431,0.586889174,1.076,0.106,0.739,0.45978032,0.619356361,1.301,0.379,2.63,0.008539387,0.03886477,1.656,0.728,5.11,3.23E-07,1.84E-06,1.475,0.56,3.92,8.87E-05,0.000579891
OG1589,hypothetical protein,66.7,168.3,137.9125,105.1875,151.9375,156.6125,215.05,0.819,-0.288,-0.87,0.384260353,0.529747818,0.634,-0.658,-1.959,0.050113286,0.110704324,0.892,-0.166,-0.489,0.624807875,0.787429103,0.933,-0.1,-0.303,0.762079138,0.841776387,1.275,0.351,1.071,0.284024047,0.428700076
OG159,hypothetical protein,123.41,114.9270833,59.41145833,7.791666667,193.8177083,206.4791667,138.3020833,0.516,-0.955,-3.397,0.000681754,0.003594891,0.069,-3.866,-10.239,1.32E-24,5.70E-23,1.657,0.729,2.665,0.007699687,0.035716195,1.8,0.848,3.148,0.001646143,0.004657407,1.202,0.266,0.973,0.330421464,0.477871899
OG1590,putative tRNA-dihydrouridine synthase,703.33,266.502994,562.1197605,415.4311377,337.6077844,342.6467066,438.3862275,2.102,1.072,8.065,7.32E-16,4.13E-14,1.552,0.634,4.741,2.13E-06,1.51E-05,1.253,0.325,2.373,0.017650823,0.069101096,1.282,0.358,2.663,0.007754343,0.018874302,1.641,0.715,5.329,9.86E-08,1.47E-06
OG1591,Cell division ATP-binding protein FtsE,2461.71,1652.104348,2883.052174,2330.995652,1574.865217,1484.617391,2083.017391,1.744,0.803,6.341,2.28E-10,6.41E-09,1.41,0.496,3.913,9.10E-05,0.0004622,0.952,-0.07,-0.55,0.582056345,0.75751624,0.898,-0.155,-1.217,0.223424224,0.333907831,1.261,0.334,2.629,0.008560147,0.028583924
OG1592,50S ribosomal protein L7/L12,5274.87,5668.727273,7458.363636,6826.272727,7401.181818,10311.27273,11247.81818,1.316,0.396,3.24,0.001196131,0.005695312,1.204,0.268,2.192,0.028349504,0.069025301,1.305,0.384,3.131,0.00173963,0.010503014,1.819,0.863,7.071,1.54E-12,1.81E-11,1.984,0.989,8.095,5.73E-16,8.66E-14
OG1593,Peptide chain release factor 2,2455.87,1156.838356,1245.983562,1119.438356,1223.953425,1442.205479,1360.745205,1.078,0.109,1.328,0.184243574,0.312959193,0.969,-0.046,-0.559,0.575954451,0.714707274,1.058,0.081,0.973,0.330414356,0.546579781,1.248,0.32,3.908,9.29E-05,0.000348604,1.177,0.235,2.861,0.004223775,0.016242899
OG1594,Lichenan-specific phosphotransferase enzyme IIB component,300.35,488.2777778,481.3518519,434.6018519,621.6018519,564.462963,528.1018519,0.993,-0.01,-0.075,0.940343294,0.964434289,0.895,-0.16,-1.175,0.239795566,0.389028557,1.287,0.364,2.645,0.008161543,0.037409491,1.16,0.215,1.594,0.11092846,0.188754312,1.084,0.117,0.858,0.390809166,0.538408149
OG1595,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,1038.62,296.1180401,594.7349666,426.4766147,319.0244989,455.2138085,503.9420935,2.008,1.006,8.701,3.28E-18,2.17E-16,1.439,0.525,4.51,6.49E-06,4.23E-05,1.077,0.107,0.9,0.368301396,0.581813815,1.537,0.62,5.333,9.64E-08,5.90E-07,1.701,0.766,6.581,4.67E-11,1.94E-09
OG1596,HTH-type transcriptional regulator GlvR,236.75,160.608871,158.3467742,93.5,189.2620968,289.5483871,180.2137097,0.986,-0.021,-0.148,0.882613531,0.924002838,0.581,-0.783,-5.262,1.42E-07,1.25E-06,1.191,0.252,1.74,0.081943687,0.215835314,1.804,0.851,6.185,6.23E-10,5.07E-09,1.124,0.169,1.183,0.236669577,0.37646841
OG1597,Ribosomal RNA small subunit methyltransferase H,2196.99,1122.589905,1413.413249,1195.148265,1236.44164,1327.287066,1481.842271,1.258,0.332,2.694,0.007061595,0.024013615,1.064,0.09,0.729,0.466180406,0.624559341,1.099,0.136,1.097,0.272529323,0.489336039,1.183,0.242,1.966,0.049352751,0.094687608,1.319,0.4,3.242,0.001185882,0.005404934
OG1598,Thymidylate synthase,713.65,403.4910394,514.0824373,468.5053763,447.0573477,593.8422939,443.0358423,1.271,0.346,3.379,0.00072679,0.003764649,1.158,0.211,2.051,0.040302464,0.092541228,1.12,0.163,1.542,0.123188896,0.28741915,1.467,0.553,5.413,6.20E-08,3.93E-07,1.095,0.131,1.259,0.208138565,0.34461882
OG1599,DEAD-box ATP-dependent RNA helicase CshB,1011.38,333.7488789,467.9192825,369.3878924,348.8430493,521.1681614,503.1390135,1.401,0.487,4.136,3.53E-05,0.000307839,1.106,0.145,1.224,0.220960183,0.365703087,1.051,0.071,0.591,0.554513444,0.73463402,1.562,0.643,5.471,4.47E-08,2.88E-07,1.507,0.592,5.018,5.23E-07,6.33E-06
OG16,hypothetical protein,1.49,0.899038462,0.449519231,1.348557692,0.899038462,0.899038462,0,0.521,-0.94,-0.623,0.533526466,NA,1.344,0.427,0.305,0.76017188,0.849430447,0.628,-0.671,-0.431,0.666383611,NA,0.884,-0.177,-0.123,0.902056546,0.941788615,0.093,-3.422,-1.938,0.05263871,0.122764974
OG160,hypothetical protein,1045.65,397.8944444,286.7333333,226.8240741,527.062963,403.0888889,331.4055556,0.721,-0.472,-4.003,6.27E-05,0.000491079,0.57,-0.81,-6.81,9.79E-12,1.53E-10,1.321,0.402,3.408,0.000655532,0.004656206,1.015,0.021,0.179,0.857999774,0.90957124,0.832,-0.265,-2.243,0.024914779,0.067210266
OG1600,Phospho-N-acetylmuramoyl-pentapeptide-transferase,1210.25,623.5227964,701.9604863,605.3343465,713.8966565,845.7629179,636.5957447,1.124,0.169,1.881,0.060021472,0.135402769,0.97,-0.045,-0.493,0.622352891,0.748899768,1.148,0.199,2.177,0.029499816,0.101683577,1.355,0.438,4.887,1.02E-06,5.35E-06,1.019,0.028,0.303,0.761884075,0.842552233
OG1601,Riboflavin transporter RibZ AND putative transport protein HsrA,74.68,24.14223195,29.87089716,26.59737418,24.55142232,46.23851204,31.91684902,1.254,0.326,1.348,0.177610486,0.305312425,1.101,0.139,0.567,0.570464307,0.711894515,0.985,-0.021,-0.083,0.93367366,0.966956585,1.901,0.926,3.906,9.38E-05,0.000351565,1.316,0.396,1.621,0.104957803,0.208008758
OG1602,Superoxide dismutase [Mn],30835.72,33777.10194,22825.80097,20768.80097,39244.58252,20229.58738,31103.72816,0.676,-0.565,-4.008,6.12E-05,0.000483041,0.615,-0.702,-4.973,6.58E-07,5.10E-06,1.162,0.217,1.536,0.124633308,0.2892391,0.599,-0.739,-5.242,1.59E-07,9.45E-07,0.921,-0.119,-0.843,0.399206922,0.547405524
OG1603,hypothetical protein,974.18,362.5135135,484.2702703,403.4054054,400.6486486,488.4054054,545.8378378,1.336,0.417,2.602,0.009280981,0.029960576,1.113,0.155,0.96,0.336826471,0.495581488,1.1,0.137,0.845,0.397912631,0.606799257,1.349,0.432,2.688,0.007190304,0.017670206,1.506,0.591,3.678,0.000235471,0.001336786
OG1604,hypothetical protein,2922.54,1277.452323,1123.371638,1031.01467,1554.98044,1644.594132,1385.354523,0.88,-0.185,-1.619,0.105393324,0.206462819,0.807,-0.309,-2.698,0.00698561,0.021042326,1.22,0.287,2.507,0.012185526,0.05139028,1.288,0.366,3.207,0.001343564,0.003879397,1.085,0.117,1.028,0.304072066,0.451846589
OG1605,Galactokinase AND D-glycero-alpha-D-manno-heptose 7-phosphate kinase,786.56,294.9774194,634.5935484,400.5419355,301.0096774,666.5645161,549.5387097,2.154,1.107,9.185,4.13E-20,3.38E-18,1.36,0.444,3.639,0.000273552,0.001244068,1.007,0.01,0.081,0.935386339,0.967692855,2.262,1.178,9.769,1.53E-22,4.69E-21,1.864,0.899,7.398,1.39E-13,1.06E-11
OG1606,hypothetical protein,63.24,106.6592593,54.02222222,22.16296296,150.9851852,121.8962963,67.87407407,0.514,-0.96,-3.432,0.000598555,0.003250921,0.212,-2.241,-7.071,1.54E-12,2.66E-11,1.43,0.516,1.912,0.055905025,0.164647116,1.163,0.217,0.817,0.413691911,0.537483085,0.639,-0.646,-2.311,0.020850878,0.058866445
OG1607,Ribosome biogenesis GTPase A,660.63,402.4134276,374,288.0989399,525.3180212,582.1448763,447.3462898,0.93,-0.105,-1.175,0.239927142,0.375623641,0.717,-0.48,-5.247,1.55E-07,1.35E-06,1.304,0.383,4.229,2.35E-05,0.000250478,1.447,0.533,6.063,1.33E-09,1.04E-08,1.11,0.15,1.673,0.094291813,0.19151308
OG1608,Initiation-control protein YabA,128.97,181.8055556,207.7777778,216.4351852,237.212963,266.6481481,226.8240741,1.157,0.21,1.094,0.273992906,0.41415101,1.205,0.269,1.401,0.161292381,0.2849862,1.252,0.324,1.635,0.101969153,0.25273236,1.484,0.569,2.994,0.002751852,0.007415267,1.264,0.338,1.744,0.081071982,0.17183646
OG1609,Ribonuclease J 2,3268.1,1107.236842,999.6298246,965.5105263,1220.092982,1093.129825,1047.2,0.903,-0.148,-2.225,0.026113905,0.069650585,0.872,-0.198,-2.973,0.002949246,0.009991617,1.103,0.141,2.103,0.035423115,0.117338585,0.988,-0.018,-0.269,0.787641224,0.859072571,0.946,-0.08,-1.207,0.227585906,0.366531832
OG161,ComE operon protein 3,8.66,3.811141304,2.286684783,2.032608696,1.524456522,1.778532609,1.778532609,0.589,-0.763,-0.909,0.363314718,0.508400743,0.521,-0.94,-1.111,0.266663867,0.418500233,0.392,-1.352,-1.515,0.129801093,0.298010353,0.473,-1.079,-1.267,0.20507886,0.313383251,0.438,-1.191,-1.379,0.167826193,0.291847378
OG1610,Phosphoribosylformylglycinamidine synthase subunit PurL,10685.05,1616.449256,4328.328823,2820.435724,2021.573748,2222.997294,3212.907984,2.678,1.421,11.617,3.38E-31,6.12E-29,1.745,0.803,6.559,5.40E-11,7.69E-10,1.25,0.322,2.627,0.00861557,0.039073428,1.375,0.459,3.752,0.000175649,0.000622145,1.987,0.991,8.095,5.74E-16,8.66E-14
OG1611,hypothetical protein,696.1,426.9615385,487.1153846,488.4230769,401.4615385,486.4615385,440.6923077,1.14,0.19,1.762,0.078088138,0.165312203,1.144,0.194,1.798,0.072184295,0.148339436,0.95,-0.074,-0.662,0.507938588,0.697765429,1.138,0.186,1.725,0.084588203,0.150137616,1.031,0.044,0.404,0.685900395,0.787759334
OG1612,Thymidylate kinase,1300.48,1039.578199,1296.592417,1257.597156,958.92891,1089.208531,1273.549763,1.247,0.319,2.327,0.019961981,0.056438561,1.21,0.275,2.005,0.044989923,0.101268055,0.925,-0.112,-0.804,0.421522405,0.630570101,1.047,0.066,0.48,0.631465353,0.733471294,1.225,0.292,2.127,0.033393916,0.084833119
OG1613,Transcriptional regulatory protein WalR,2718.66,2163.742489,2350.742489,2615.592275,1869.197425,1806.596567,2285.733906,1.087,0.12,1.032,0.302274477,0.44382613,1.209,0.274,2.355,0.018538225,0.048056961,0.864,-0.211,-1.794,0.072793409,0.199463104,0.835,-0.26,-2.228,0.02585405,0.054389557,1.057,0.08,0.683,0.494878723,0.63359014
OG1614,hypothetical protein,5257.49,5161.625,5513.3125,4325.4375,5758.75,5673.75,7082.625,1.068,0.095,0.595,0.552152594,0.681860855,0.838,-0.255,-1.586,0.112631476,0.213621983,1.116,0.158,0.986,0.324288424,0.541508414,1.1,0.137,0.855,0.392499937,0.515037735,1.372,0.457,2.847,0.00441139,0.016794591
OG1615,Phosphoribosylformylglycinamidine cyclo-ligase,3719.94,1197.795858,3323.399408,1928.64497,1626.014793,2087.982249,2185.35503,2.775,1.472,9.68,3.67E-22,3.61E-20,1.61,0.687,4.507,6.57E-06,4.27E-05,1.355,0.439,2.869,0.00412044,0.021449673,1.742,0.801,5.258,1.46E-07,8.72E-07,1.824,0.867,5.692,1.25E-08,2.45E-07
OG1616,Aspartate-semialdehyde dehydrogenase,2021.16,697.2354571,1109.567867,680.1412742,864.5512465,1535.368421,1394.98892,1.591,0.67,4.104,4.06E-05,0.000343279,0.975,-0.036,-0.221,0.82508241,0.894569786,1.236,0.306,1.859,0.063025227,0.179992222,2.203,1.139,6.984,2.88E-12,3.23E-11,2.001,1.001,6.129,8.86E-10,2.52E-08
OG1617,Orotidine 5'-phosphate decarboxylase,474.35,175.164557,664.3628692,414.2405063,292.7299578,271.4261603,427.6540084,3.78,1.918,9.894,4.41E-23,4.74E-21,2.352,1.234,6.327,2.50E-10,3.32E-09,1.637,0.711,3.57,0.000357063,0.002770467,1.547,0.63,3.203,0.001362251,0.003922245,2.432,1.282,6.558,5.45E-11,2.19E-09
OG1618,Putative metallo-hydrolase YycJ,332.32,179.3814815,344.9111111,270.8037037,167.6074074,189.0777778,228.5555556,1.933,0.951,6.421,1.35E-10,3.97E-09,1.516,0.6,4.018,5.88E-05,0.000313707,0.949,-0.076,-0.486,0.62706575,0.787819945,1.055,0.077,0.508,0.611453666,0.718000172,1.28,0.356,2.351,0.018713161,0.053959936
OG1619,Transketolase,5202.85,1530.671733,1329.462006,1469.854103,1654.012158,1435.182371,1452.518237,0.868,-0.204,-2.491,0.012749396,0.038858531,0.96,-0.058,-0.713,0.475573145,0.633797595,1.083,0.115,1.398,0.162115713,0.349172305,0.938,-0.092,-1.129,0.25888041,0.373842038,0.949,-0.075,-0.921,0.357043582,0.505882272
OG162,Neutral endopeptidase,72.68,86.1826087,156.1043478,162.6086957,74.8,74.8,154.4782609,1.822,0.866,3.269,0.001078665,0.005252763,1.896,0.923,3.481,0.000498718,0.002107713,0.836,-0.259,-0.889,0.373967536,0.58644909,0.857,-0.223,-0.799,0.424046637,0.548489257,1.804,0.851,3.181,0.00146984,0.006503008
OG1620,D-alanyl carrier protein,82.77,142.0253165,205.9367089,229.6075949,198.835443,184.6329114,210.6708861,1.454,0.54,2.258,0.023957271,0.06533942,1.628,0.703,2.949,0.003191479,0.010699637,1.34,0.422,1.692,0.090635359,0.231930481,1.302,0.381,1.575,0.115143661,0.194465909,1.493,0.578,2.388,0.016919508,0.049712937
OG1621,Ribosomal RNA small subunit methyltransferase G,564.08,395.2142857,458.0714286,410.1428571,352.7857143,524.8571429,517.7857143,1.161,0.215,1.597,0.110182895,0.213413404,1.04,0.056,0.414,0.678586002,0.793295288,0.884,-0.178,-1.283,0.199317363,0.402274306,1.332,0.414,3.078,0.002085339,0.005779691,1.313,0.393,2.908,0.003631921,0.014295349
OG1622,Phosphate import ATP-binding protein PstB 3,1696.06,1251.996283,1024.67658,1121.304833,1220.018587,1319.427509,1136.598513,0.818,-0.289,-2.831,0.004647522,0.01731114,0.896,-0.158,-1.551,0.121012989,0.226845137,0.976,-0.035,-0.34,0.734109786,0.857709533,1.055,0.077,0.758,0.44818487,0.571372644,0.908,-0.139,-1.355,0.175294984,0.30182478
OG1623,Heptaprenyl diphosphate synthase component 2,567.9,262.0344828,294.862069,244.4482759,406.2413793,427.3448276,362.2758621,1.124,0.169,1.069,0.285267384,0.426227409,0.935,-0.097,-0.61,0.541883756,0.691232206,1.525,0.609,3.821,0.000133042,0.001184507,1.631,0.706,4.487,7.22E-06,3.26E-05,1.382,0.467,2.95,0.00317657,0.012718441
OG1624,60 kDa chaperonin,43034.78,18192.13284,14085.03321,15690.05904,19456.97048,9689.843173,11972.48524,0.774,-0.369,-3.55,0.00038578,0.002286745,0.862,-0.213,-2.052,0.040130905,0.09220632,1.07,0.097,0.935,0.349732546,0.565053621,0.533,-0.909,-8.734,2.46E-18,4.93E-17,0.658,-0.604,-5.801,6.58E-09,1.43E-07
OG1625,hypothetical protein,631.69,609.875,680,686.375,602.4375,752.25,695.9375,1.116,0.159,1.609,0.107646961,0.20980173,1.126,0.172,1.736,0.082618008,0.165711288,1.002,0.003,0.027,0.978728683,0.986901783,1.236,0.305,3.096,0.001964031,0.005480736,1.142,0.191,1.919,0.05494915,0.126880378
OG1626,Threonine--tRNA ligase,6146.3,1381.657895,2181.184211,1449.684211,1836.131579,1883.315789,1943.526316,1.579,0.659,4.146,3.38E-05,0.000301008,1.049,0.069,0.437,0.662452651,0.780738498,1.329,0.41,2.577,0.009962247,0.043860414,1.364,0.447,2.815,0.004872858,0.012447772,1.407,0.492,3.097,0.001954917,0.00830393
OG1627,UTP--glucose-1-phosphate uridylyltransferase,2186.97,1252.242812,1468.517572,1429.683706,1130.364217,1027.603834,1531.846645,1.173,0.23,1.78,0.075011817,0.160879992,1.142,0.191,1.483,0.138067401,0.252700789,0.904,-0.146,-1.122,0.261773668,0.477344715,0.821,-0.285,-2.202,0.027649576,0.057543298,1.223,0.291,2.251,0.024410154,0.066147724
OG1628,Glycerol-3-phosphate dehydrogenase [NAD(P)+],2863.33,1441.321637,1716.900585,1711.432749,1484.517544,1553.412281,1486.157895,1.192,0.253,3.426,0.000611761,0.003317406,1.187,0.248,3.356,0.000790347,0.003146347,1.027,0.038,0.51,0.610345514,0.77705933,1.077,0.108,1.454,0.146013105,0.238297499,1.031,0.045,0.601,0.547579099,0.677831643
OG1629,10 kDa chaperonin,4650.36,11703.41489,9431.56383,12626.47872,10625.18085,5098.734043,6021.797872,0.806,-0.311,-1.626,0.103986247,0.205226589,1.079,0.109,0.571,0.568088343,0.709811712,0.909,-0.138,-0.719,0.472069748,0.674660847,0.435,-1.199,-6.255,3.99E-10,3.39E-09,0.514,-0.959,-5.002,5.68E-07,6.77E-06
